Data,Hora,Temperatura Interna,Temperatura Externa,Temperatura Definida pelo usuário,Poder do Resistor (%),Poder da ventoinha(%)
23/01/2023,20:01:06,"52,12",0,33,-100,100
23/01/2023,20:01:10,52,0,33,-100,100
23/01/2023,20:01:14,"51,81",0,33,-100,100
23/01/2023,20:01:18,"51,75",0,33,-100,100
23/01/2023,20:01:22,"51,56",0,33,-100,100
23/01/2023,20:01:26,"51,38",0,33,-100,100
23/01/2023,20:01:30,"51,31",0,33,-100,100
23/01/2023,20:01:34,"51,12",0,33,-100,100
23/01/2023,20:01:38,51,0,33,-100,100
23/01/2023,20:01:42,"50,88",0,33,-100,100
23/01/2023,20:01:46,"50,75",0,33,-100,100
23/01/2023,20:01:50,"50,62",0,33,-100,100
23/01/2023,20:01:54,"50,44",0,33,-100,100
23/01/2023,20:01:58,"50,31",0,33,-100,100
23/01/2023,20:02:02,"50,12",0,33,-100,100
23/01/2023,20:02:06,50,0,33,-100,100
23/01/2023,20:02:10,"49,81",0,33,-100,100
23/01/2023,20:02:14,"49,69",0,33,-100,100
23/01/2023,20:02:18,"49,5",0,33,-100,100
23/01/2023,20:02:22,"49,44",0,33,-100,100
23/01/2023,20:02:26,"49,25",0,33,-100,100
23/01/2023,20:02:30,"49,12",0,33,-100,100
23/01/2023,20:02:34,"48,94",0,33,-100,100
23/01/2023,20:02:38,"48,81",0,33,-100,100
23/01/2023,20:02:42,"48,69",0,33,-100,100
23/01/2023,20:02:46,"48,5",0,33,-100,100
23/01/2023,20:02:50,"48,38",0,33,-100,100
23/01/2023,20:02:54,"48,19",0,33,-100,100
23/01/2023,20:02:58,"48,06",0,33,-100,100
23/01/2023,20:03:02,"47,88",0,33,-100,100
23/01/2023,20:03:06,"47,75",0,33,-100,100
23/01/2023,20:03:10,"47,62",0,33,-100,100
23/01/2023,20:03:14,"47,5",0,33,-100,100
23/01/2023,20:03:18,"47,31",0,33,-100,100
23/01/2023,20:03:22,"47,19",0,33,-100,100
23/01/2023,20:03:26,47,0,33,-100,100
23/01/2023,20:03:30,"46,88",0,33,-100,100
23/01/2023,20:03:34,"46,75",0,33,-100,100
23/01/2023,20:03:38,"46,56",0,33,-100,100
23/01/2023,20:03:42,"46,5",0,33,-100,100
23/01/2023,20:03:46,"46,25",0,33,-100,100
23/01/2023,20:03:50,"46,12",0,33,-100,100
23/01/2023,20:03:54,46,0,33,-100,100
23/01/2023,20:03:58,"45,88",0,33,-100,100
23/01/2023,20:04:02,"45,69",0,33,-100,100
23/01/2023,20:04:08,"45,56",0,33,-100,100
23/01/2023,20:04:12,"45,38",0,33,-100,100
23/01/2023,20:04:16,"45,25",0,33,-100,100
23/01/2023,20:04:20,"45,06",0,33,-100,100
23/01/2023,20:04:24,"44,94",0,33,-100,100
23/01/2023,20:04:28,"44,81",0,33,-100,100
23/01/2023,20:04:32,"44,62",0,33,-100,100
23/01/2023,20:04:36,"44,5",0,33,-100,100
23/01/2023,20:04:40,"44,38",0,33,-100,100
23/01/2023,20:04:44,"44,25",0,33,-100,100
23/01/2023,20:04:48,"44,06",0,33,-100,100
23/01/2023,20:04:52,44,0,33,-100,100
23/01/2023,20:04:56,"43,88",0,33,-100,100
23/01/2023,20:05:00,"43,62",0,33,-100,100
23/01/2023,20:05:04,"43,56",0,33,-100,100
23/01/2023,20:05:08,"43,38",0,33,-100,100
23/01/2023,20:05:12,"43,31",0,33,-100,100
23/01/2023,20:05:16,"43,12",0,33,-100,100
23/01/2023,20:05:20,"43,06",0,33,-100,100
23/01/2023,20:05:24,"42,88",0,33,-100,100
23/01/2023,20:05:28,"42,75",0,33,-100,100
23/01/2023,20:05:32,"42,62",0,33,-100,100
23/01/2023,20:05:36,"42,44",0,33,-100,100
23/01/2023,20:05:40,"42,38",0,33,-100,100
23/01/2023,20:05:44,"42,19",0,33,-100,100
23/01/2023,20:05:48,"42,12",0,33,-100,100
23/01/2023,20:05:52,"41,94",0,33,-100,100
23/01/2023,20:05:56,"41,81",0,33,-100,100
23/01/2023,20:06:00,"41,69",0,33,-100,100
23/01/2023,20:06:04,"41,62",0,33,-100,100
23/01/2023,20:06:08,"41,44",0,33,-100,100
23/01/2023,20:06:12,"41,31",0,33,-100,100
23/01/2023,20:06:16,"41,19",0,33,-100,100
23/01/2023,20:06:20,"41,06",0,33,-100,100
23/01/2023,20:06:24,"40,94",0,33,-100,100
23/01/2023,20:06:28,"40,81",0,33,-100,100
23/01/2023,20:06:32,"40,69",0,33,-100,100
23/01/2023,20:06:36,"40,5",0,33,-100,100
23/01/2023,20:06:40,"40,44",0,33,-100,100
23/01/2023,20:06:44,"40,31",0,33,-100,100
23/01/2023,20:06:48,"40,25",0,33,-100,100
23/01/2023,20:06:52,"40,06",0,33,-100,100
23/01/2023,20:06:56,"39,94",0,33,-100,100
23/01/2023,20:07:00,"39,81",0,33,-100,100
23/01/2023,20:07:04,"39,69",0,33,-100,100
23/01/2023,20:07:08,"39,62",0,33,-100,100
23/01/2023,20:07:12,"39,5",0,33,-100,100
23/01/2023,20:07:16,"39,38",0,33,-100,100
23/01/2023,20:07:20,"39,31",0,33,-100,100
23/01/2023,20:07:24,"39,19",0,33,-100,100
23/01/2023,20:07:28,39,0,33,-100,100
23/01/2023,20:07:32,"38,94",0,33,-100,100
23/01/2023,20:07:36,"38,81",0,33,-100,100
23/01/2023,20:07:40,"38,75",0,33,-100,100
23/01/2023,20:07:44,"38,62",0,33,-100,100
23/01/2023,20:07:48,"38,56",0,33,-100,100
23/01/2023,20:07:52,"38,44",0,33,-100,100
23/01/2023,20:07:56,"38,31",0,33,-100,100
23/01/2023,20:08:00,"38,25",0,33,-100,100
23/01/2023,20:08:04,"38,12",0,33,-100,100
23/01/2023,20:08:08,"38,06",0,33,-100,100
23/01/2023,20:08:12,"37,94",0,33,-100,100
23/01/2023,20:08:16,"37,88",0,33,-100,100
